project,release,class,loc,churn,loc_added,fan_out,revisions,max_churn,max_loc_added,avg_churn,avg_loc_added,fan_in_total,loc_touched_total,revisions_density,ns,age,weighted_age,nauth,nfix,ndev,bug_density,fix,code_smells,buggy
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\spout\SequenceFileReader.java,166,0,0,7,0,0,0,0.0,0.0,0,0,0.0,1,7.66,0.0,1,4,1,0.0240963855421686,1,10,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\spout\TextFileReader.java,148,2,1,5,1,2,1,2.0,1.0,0,2,0.0067567567567567,1,7.66,15.33,2,5,2,0.0337837837837837,1,8,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsState.java,433,0,0,25,3,339,254,339.0,197.66666666666663,0,1017,0.0069284064665127,1,26.3,26746.77,3,0,3,0.0,0,17,YES
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsStateFactory.java,23,0,0,5,3,6,3,6.0,3.0,0,18,0.1304347826086956,1,26.3,473.39,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsUpdater.java,11,0,0,3,3,6,3,6.0,3.0,0,18,0.2727272727272727,1,26.3,473.39,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultFileNameFormat.java,31,0,0,0,0,0,0,0.0,0.0,4,0,0.0,1,26.3,0.0,1,0,1,0.0,0,1,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultSequenceFormat.java,39,0,0,4,3,2,1,2.0,1.0,1,6,0.0769230769230769,1,26.3,157.8,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DelimitedRecordFormat.java,35,0,0,2,3,4,2,4.0,2.0,3,12,0.0857142857142857,1,26.3,315.6,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\FileNameFormat.java,8,0,0,0,0,0,0,0.0,0.0,10,0,0.0,1,26.3,0.0,1,0,1,0.0,0,1,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\RecordFormat.java,6,0,0,1,3,2,1,2.0,1.0,5,6,0.5,1,26.3,157.8,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\SequenceFormat.java,10,0,0,2,3,2,1,2.0,1.0,3,6,0.3,1,26.3,157.8,2,0,2,0.0,0,2,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileRotationPolicy.java,9,0,0,1,3,4,3,4.0,2.333333333333333,13,12,0.3333333333333333,1,26.3,315.6,3,0,3,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileSizeRotationPolicy.java,48,0,0,3,3,12,11,12.0,7.666666666666667,9,36,0.0625,1,26.3,946.79,3,0,3,0.0,0,3,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\NoRotationPolicy.java,18,0,0,1,3,9,8,9.0,5.666666666666667,0,27,0.1666666666666666,1,26.3,710.09,3,0,3,0.0,0,2,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\TimedRotationPolicy.java,52,0,0,1,3,25,23,25.0,16.0,3,75,0.0576923076923076,1,24.27,1820.05,3,0,3,0.0,0,4,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\sync\CountSyncPolicy.java,18,0,0,1,3,2,1,2.0,1.0,5,6,0.1666666666666666,1,26.3,157.8,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\sync\SyncPolicy.java,7,0,0,1,3,2,1,2.0,1.0,9,6,0.4285714285714285,1,26.3,157.8,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\avro\TestFixedAvroSerializer.java,45,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,5.83,0.0,1,0,1,0.0,0,2,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\avro\TestGenericAvroSerializer.java,40,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,5.83,0.0,1,0,1,0.0,0,2,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\blobstore\BlobStoreTest.java,420,0,0,27,0,0,0,0.0,0.0,0,0,0.0,1,7.96,0.0,3,0,3,0.0,0,28,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\blobstore\HdfsBlobStoreImplTest.java,165,0,0,12,0,0,0,0.0,0.0,0,0,0.0,1,7.96,0.0,3,0,3,0.0,0,19,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\AvroGenericRecordBoltTest.java,167,0,0,34,0,0,0,0.0,0.0,0,0,0.0,1,9.14,0.0,2,0,2,0.0,0,8,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\HdfsFileTopology.java,146,0,0,25,3,30,15,27.33333333333333,13.666666666666666,0,82,0.0205479452054794,1,26.3,2156.57,3,0,3,0.0,0,9,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\SequenceFileTopology.java,144,17,14,21,4,30,15,24.75,13.75,0,99,0.0277777777777777,1,26.3,2603.67,3,0,3,0.0,0,10,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\TestHdfsBolt.java,186,0,0,34,0,0,0,0.0,0.0,0,0,0.0,1,10.94,0.0,2,0,2,0.0,0,7,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\TestSequenceFileBolt.java,133,0,0,31,0,0,0,0.0,0.0,0,0,0.0,1,8.87,0.0,2,0,2,0.0,0,6,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\spout\TestDirLock.java,138,0,0,12,0,0,0,0.0,0.0,0,0,0.0,1,7.66,0.0,1,4,1,0.0289855072463768,1,8,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\spout\TestFileLock.java,304,0,0,14,0,0,0,0.0,0.0,0,0,0.0,1,7.62,0.0,1,3,1,0.0098684210526315,1,19,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\spout\TestHdfsSemantics.java,147,0,0,16,0,0,0,0.0,0.0,0,0,0.0,1,7.4,0.0,1,0,1,0.0,0,5,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\spout\TestHdfsSpout.java,505,0,0,27,0,0,0,0.0,0.0,0,0,0.0,1,7.66,0.0,1,7,1,0.0138613861386138,1,52,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\spout\TestProgressTracker.java,77,0,0,9,0,0,0,0.0,0.0,0,0,0.0,1,7.66,0.0,1,2,1,0.0259740259740259,1,3,YES
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\FixedBatchSpout.java,67,0,0,5,3,14,7,14.0,7.0,14,42,0.044776119402985,1,26.3,1104.59,3,0,3,0.0,0,3,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\HdfsStateTest.java,160,0,0,15,0,0,0,0.0,0.0,0,0,0.0,1,11.72,0.0,3,0,3,0.0,0,4,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\TridentFileTopology.java,66,24,15,14,4,28,15,26.0,13.75,0,104,0.0606060606060606,1,26.3,2735.17,3,0,3,0.0,0,4,NO
storm,release_1.0.2,external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\TridentSequenceTopology.java,65,21,13,14,4,31,16,26.0,13.75,0,104,0.0615384615384615,1,26.3,2735.17,3,0,3,0.0,0,5,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\bolt\HiveBolt.java,271,32,9,15,3,173,110,124.66666666666669,60.0,0,374,0.011070110701107,1,19.63,7341.18,6,4,6,0.014760147601476,1,11,YES
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\bolt\mapper\DelimitedRecordHiveMapper.java,110,0,0,10,2,6,3,6.0,3.0,6,12,0.0181818181818181,1,19.63,235.55,2,0,2,0.0,0,4,YES
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\bolt\mapper\HiveMapper.java,20,0,0,6,2,4,2,4.0,2.0,4,8,0.1,1,19.63,157.03,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\bolt\mapper\JsonRecordHiveMapper.java,99,0,0,11,2,6,3,6.0,3.0,1,12,0.0202020202020202,1,19.63,235.55,2,0,2,0.0,0,4,YES
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\common\HiveOptions.java,111,0,0,2,2,18,14,18.0,9.0,8,36,0.018018018018018,1,19.63,706.64,3,2,3,0.018018018018018,1,0,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\common\HiveUtils.java,57,0,0,6,2,9,9,9.0,4.5,2,18,0.0350877192982456,1,19.63,353.32,1,1,1,0.0175438596491228,1,1,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\common\HiveWriter.java,341,0,0,5,2,112,65,112.0,56.0,4,224,0.0058651026392961,1,19.63,4396.86,2,1,2,0.002932551319648,1,12,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\trident\HiveState.java,249,8,6,12,3,45,25,32.666666666666664,17.0,0,98,0.0120481927710843,1,19.63,1923.62,3,2,3,0.0080321285140562,1,12,YES
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\trident\HiveStateFactory.java,24,0,0,6,2,6,3,6.0,3.0,0,12,0.0833333333333333,1,19.63,235.55,3,1,3,0.0416666666666666,1,1,NO
storm,release_1.0.2,external\storm-hive\src\main\java\org\apache\storm\hive\trident\HiveUpdater.java,11,0,0,3,2,6,3,6.0,3.0,0,12,0.1818181818181818,1,19.63,235.55,3,1,3,0.0909090909090909,1,0,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\bolt\BucketTestHiveTopology.java,153,0,0,13,0,0,0,0.0,0.0,0,0,0.0,1,8.66,0.0,1,1,1,0.0065359477124183,1,8,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\bolt\HiveSetupUtil.java,177,0,0,23,0,0,0,0.0,0.0,1,0,0.0,1,19.63,0.0,1,0,1,0.0,0,12,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\bolt\HiveTopology.java,119,0,0,12,2,26,14,26.0,13.0,0,52,0.0168067226890756,1,19.63,1020.7,2,1,2,0.0084033613445378,1,7,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\bolt\HiveTopologyPartitioned.java,120,0,0,13,2,22,11,22.0,11.0,0,44,0.0166666666666666,1,19.63,863.67,2,0,2,0.0,0,7,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\bolt\TestHiveBolt.java,363,0,0,30,2,169,131,169.0,84.5,0,338,0.0055096418732782,1,19.63,6634.54,4,2,4,0.0055096418732782,1,37,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\common\TestHiveWriter.java,156,0,0,26,2,29,17,28.0,14.0,0,56,0.0128205128205128,1,19.63,1099.21,2,1,2,0.0064102564102564,1,10,NO
storm,release_1.0.2,external\storm-hive\src\test\java\org\apache\storm\hive\trident\TridentHiveTopology.java,160,26,17,18,3,26,17,26.0,14.333333333333334,0,78,0.01875,1,19.63,1531.05,4,1,4,0.00625,1,17,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\bolt\AbstractJdbcBolt.java,36,0,0,9,2,10,6,10.0,5.0,0,20,0.0555555555555555,1,18.92,378.44,3,1,3,0.0277777777777777,1,2,YES
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\bolt\JdbcInsertBolt.java,71,0,0,11,2,16,12,16.0,8.0,1,32,0.028169014084507,1,17.96,574.75,3,0,3,0.0,0,3,YES
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\bolt\JdbcLookupBolt.java,50,0,0,9,2,9,6,9.0,4.5,1,18,0.04,1,18.64,335.47,3,1,3,0.02,1,5,YES
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\common\Column.java,49,0,0,0,2,0,0,0.0,0.0,16,0,0.0408163265306122,1,18.92,0.0,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\common\ConnectionProvider.java,8,0,0,0,2,1,1,1.0,0.5,8,2,0.25,1,14.13,28.27,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\common\HikariCPConnectionProvider.java,38,0,0,2,2,2,1,2.0,1.0,3,4,0.0526315789473684,1,14.13,56.53,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\common\JdbcClient.java,199,0,0,7,0,0,0,0.0,0.0,4,0,0.0,1,18.4,0.0,2,0,2,0.0,0,14,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\common\Util.java,55,0,0,0,0,0,0,0.0,0.0,3,0,0.0,1,18.92,0.0,2,0,2,0.0,0,7,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\mapper\JdbcLookupMapper.java,10,0,0,4,2,6,3,6.0,3.0,4,12,0.2,1,18.86,226.34,3,0,3,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\mapper\JdbcMapper.java,8,0,0,2,2,2,1,2.0,1.0,6,4,0.25,1,18.92,75.69,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\mapper\SimpleJdbcLookupMapper.java,39,0,0,6,2,10,6,10.0,5.0,3,20,0.0512820512820512,1,18.86,377.23,3,0,3,0.0,0,1,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\mapper\SimpleJdbcMapper.java,73,0,0,6,2,6,5,6.0,3.0,4,12,0.0273972602739726,1,18.92,227.07,3,1,3,0.0136986301369863,1,2,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\trident\state\JdbcQuery.java,18,0,0,4,2,8,4,8.0,4.0,1,16,0.1111111111111111,1,18.86,301.78,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\trident\state\JdbcState.java,119,0,0,15,2,12,6,12.0,6.0,1,24,0.0168067226890756,1,18.92,454.13,4,1,4,0.0084033613445378,1,5,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\trident\state\JdbcStateFactory.java,17,0,0,3,2,6,3,6.0,3.0,1,12,0.1176470588235294,1,18.92,227.07,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\main\java\org\apache\storm\jdbc\trident\state\JdbcUpdater.java,11,0,0,3,2,6,3,6.0,3.0,1,12,0.1818181818181818,1,18.92,227.07,2,0,2,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\bolt\JdbcInsertBoltTest.java,40,0,0,8,0,0,0,0.0,0.0,0,0,0.0,1,9.03,0.0,1,0,1,0.0,0,4,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\bolt\JdbcLookupBoltTest.java,32,0,0,11,0,0,0,0.0,0.0,0,0,0.0,1,9.03,0.0,2,0,2,0.0,0,2,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\common\JdbcClientTest.java,61,0,0,6,0,0,0,0.0,0.0,0,0,0.0,1,18.92,0.0,2,1,2,0.0163934426229508,1,3,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\common\UtilTest.java,44,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,17.26,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\spout\UserSpout.java,55,0,0,7,2,12,6,12.0,6.0,2,24,0.0363636363636363,1,18.92,454.13,2,0,2,0.0,0,5,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\topology\AbstractUserTopology.java,87,0,0,16,2,10,5,10.0,5.0,0,20,0.0229885057471264,1,18.86,377.23,3,2,3,0.0229885057471264,1,3,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\topology\UserPersistanceTopology.java,33,0,0,8,2,4,2,4.0,2.0,0,8,0.0606060606060606,1,18.92,151.38,3,0,3,0.0,0,5,NO
storm,release_1.0.2,external\storm-jdbc\src\test\java\org\apache\storm\jdbc\topology\UserPersistanceTridentTopology.java,36,0,0,13,2,10,5,10.0,5.0,0,20,0.0555555555555555,1,18.92,378.44,4,0,4,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\Broker.java,55,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\BrokerHosts.java,4,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\ByteBufferSerializer.java,17,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\DynamicBrokersReader.java,151,2,1,10,1,2,1,2.0,1.0,1,2,0.0066225165562913,1,6.56,13.13,2,0,2,0.0,0,21,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\DynamicPartitionConnections.java,65,2,1,4,1,2,1,2.0,1.0,1,2,0.0153846153846153,1,6.56,13.13,2,0,2,0.0,0,7,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\ExponentialBackoffMsgRetryManager.java,138,35,24,0,1,35,24,35.0,24.0,0,35,0.0072463768115942,1,6.56,229.76,2,1,2,0.0072463768115942,1,13,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\FailedFetchException.java,9,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\FailedMsgRetryManager.java,14,18,11,0,1,18,11,18.0,11.0,0,18,0.0714285714285714,1,6.56,118.16,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\IntSerializer.java,20,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KafkaConfig.java,30,2,1,3,2,4,3,3.0,2.0,2,6,0.0666666666666666,1,6.56,39.39,4,0,4,0.0,0,13,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KafkaError.java,24,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KafkaSpout.java,147,2,1,10,1,2,1,2.0,1.0,1,2,0.0068027210884353,1,6.56,13.13,3,1,3,0.0068027210884353,1,16,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KafkaUtils.java,232,2,1,17,2,2,1,2.0,1.0,2,4,0.0086206896551724,1,6.56,26.26,4,0,4,0.0,0,15,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KeyValueScheme.java,7,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\KeyValueSchemeAsMultiScheme.java,15,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\MessageMetadataScheme.java,7,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\MessageMetadataSchemeAsMultiScheme.java,19,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\Partition.java,55,3,2,2,1,3,2,3.0,2.0,6,3,0.0181818181818181,1,6.56,19.69,2,0,2,0.0,0,5,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\PartitionCoordinator.java,7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\PartitionManager.java,288,52,36,15,1,52,36,52.0,36.0,1,52,0.0034722222222222,1,6.56,341.36,4,1,4,0.0034722222222222,1,33,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\SpoutConfig.java,21,2,2,0,1,2,2,2.0,2.0,0,2,0.0476190476190476,1,6.56,13.13,2,0,2,0.0,0,12,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StaticCoordinator.java,26,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,7,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StaticHosts.java,11,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StaticPartitionConnections.java,28,0,0,1,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,4,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StringKeyValueScheme.java,16,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StringMessageAndMetadataScheme.java,19,0,0,2,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StringMultiSchemeWithTopic.java,23,3,1,3,1,3,1,3.0,1.0,0,3,0.0434782608695652,1,6.56,19.69,2,0,2,0.0,0,1,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\StringScheme.java,27,0,0,4,0,0,0,0.0,0.0,2,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\TopicOffsetOutOfRangeException.java,6,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\ZkCoordinator.java,79,2,1,4,1,2,1,2.0,1.0,0,2,0.0126582278481012,1,6.56,13.13,2,0,2,0.0,0,20,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\ZkHosts.java,14,0,0,0,0,0,0,0.0,0.0,3,0,0.0,1,6.56,0.0,1,0,1,0.0,0,3,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\ZkState.java,87,2,1,9,1,2,1,2.0,1.0,0,2,0.0114942528735632,1,6.56,13.13,2,0,2,0.0,0,13,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\bolt\KafkaBolt.java,120,0,0,16,0,0,0,0.0,0.0,2,0,0.0,1,6.56,0.0,1,0,1,0.0,0,5,YES
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\bolt\mapper\FieldNameBasedTupleToKafkaMapper.java,23,0,0,1,0,0,0,0.0,0.0,4,0,0.0,1,6.56,0.0,1,0,1,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\bolt\mapper\TupleToKafkaMapper.java,7,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\bolt\selector\DefaultTopicSelector.java,12,0,0,1,0,0,0,0.0,0.0,4,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\bolt\selector\KafkaTopicSelector.java,6,0,0,1,0,0,0,0.0,0.0,5,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\Coordinator.java,26,0,0,3,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,1,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\DefaultCoordinator.java,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,1,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\GlobalPartitionInformation.java,77,0,0,3,0,0,0,0.0,0.0,9,0,0.0,1,6.56,0.0,1,0,1,0.0,0,6,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\IBatchCoordinator.java,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\IBrokerReader.java,8,0,0,0,0,0,0,0.0,0.0,2,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\MaxMetric.java,18,0,0,1,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,0,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\OpaqueTridentKafkaSpout.java,31,0,0,4,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,2,NO
storm,release_1.0.2,external\storm-kafka\src\jvm\org\apache\storm\kafka\trident\StaticBrokerReader.java,25,0,0,0,0,0,0,0.0,0.0,1,0,0.0,1,6.56,0.0,1,0,1,0.0,0,3,NO
